"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene6971",1.37939785181118,0.578891579937141,2.78844921540252,0.207603415095217,0.835538637602999,NA
"gene5897",17.2780702746318,0.578772695472339,1.08597479347349,0.532952236967797,0.594066643769842,NA
"gene12101",6.28140740766008,-0.578369398386263,1.33421349481438,-0.433490892300356,0.664658181278716,NA
"gene1984",8.52642852522411,-0.578016186510653,1.11720211301539,-0.517378350592763,0.604892069450409,NA
"gene12327",53.5223977992743,-0.577106742565886,0.680264223333913,-0.848356745468015,0.396239324021639,0.7875507249776
"gene1627",18.7001029221227,0.576175720179964,1.02858168826343,0.560165251583208,0.575366726200823,NA
"gene9637",1.49161352337996,0.576046310451872,3.20609779329734,0.179672095984144,0.857410001090036,NA
"gene3831",19.3920480157241,-0.576017120372955,0.863162638912993,-0.667333239884375,0.504559298766222,NA
"gene3909",4.0598799261821,0.575919753873656,1.77090514632338,0.325212084379188,0.745020563356156,NA
"gene567",26.0530177604536,-0.575168287050815,0.742131330744945,-0.7750222409738,0.43832651744778,NA
"gene2398",30.0608926647933,0.574219773734743,0.779192768512457,0.736941867197992,0.46115770209698,0.83233585791412
"gene1653",24.2723889117203,0.573828049871634,2.09437586186283,0.273985228879236,0.784095973120765,NA
"gene11553",6.68019564866513,0.573574968801471,2.17216988349069,0.264056220077839,0.791736598198683,NA
"gene1224",9.23897902953351,-0.573064130801967,1.28066363473978,-0.447474352559726,0.654532601923656,NA
"gene1074",18.0515305280217,0.573054340502017,1.02899532705727,0.556906650043631,0.577591210841271,NA
"gene1568",8.89038735022901,0.572905696479501,1.2874607891128,0.444988850397761,0.656327811618055,NA
"gene3933",10.558324480327,0.572823288208581,1.15615459889334,0.495455615327642,0.620278545050445,NA
"gene984",22.0141441228798,0.572793519429224,0.822270058225635,0.696600239421642,0.486053005983276,NA
"gene2405",26.1463787077701,0.572434880076249,1.04073180132391,0.550031121704992,0.582298027764415,NA
"gene10408",20.1277045976674,0.572388099679718,0.992824012322348,0.576525237681174,0.564260216227525,NA
"gene5085",10.7127692603469,-0.572167611385831,1.38170635134171,-0.414102179403189,0.678799276777461,NA
"gene12112",69.8774601356659,0.572010015893873,0.7940364512839,0.720382565521991,0.471289481445271,0.836789782775976
"gene14192",1.26298170536958,-0.571815527026559,3.07051894187264,-0.186227650065504,0.852266241600415,NA
"gene13412",5.93483620635339,0.571635579818894,1.47836167167869,0.386668290155141,0.699001794382377,NA
"gene4168",1.61949411545535,0.571514619631022,2.80353862718922,0.203854733474463,0.838467019658367,NA
"gene10080",7.81721696866469,-0.571165923152924,1.56202201089504,-0.365658050378973,0.714620252368188,NA
"gene7201",0.927878675419374,0.571148782265251,3.89306374920231,0.146709332047871,0.883361452404377,NA
"gene14242",2.18858388887174,0.570964761588014,2.66986096207216,0.213855616340737,0.8306596524999,NA
"gene4",2.52417591038186,0.570916618473051,2.44037892117112,0.233945889927238,0.815026986547966,NA
"gene7488",3.54081693354341,-0.570717837974324,1.6227622453016,-0.351695289699233,0.725066793448748,NA
"gene14682",48.7072655763061,0.570544855714177,0.743536560279292,0.767339343071262,0.442879782414087,0.820481793102196
"gene11068",1.76752685704579,-0.570515360520849,2.4841080332508,-0.229666082506987,0.818351252657662,NA
"gene6510",6.09267541138699,0.570506911905687,1.79668591988382,0.317532911897355,0.750839270485645,NA
"gene4986",7.19110672678774,0.570248638930291,1.6791220379644,0.339611193252876,0.734149347652816,NA
"gene3979",31.9325115604171,-0.569951085181511,0.972456990234488,-0.586093874490099,0.557812432441685,0.872993945240832
"gene4642",599.333055500861,0.56985686033703,0.413902641600738,1.37678961925237,0.168577301206819,0.595228534566226
"gene7037",0.540043791810595,-0.568404292455621,5.50795668266383,-0.10319694311407,0.917806666001676,NA
"gene5752",7.85175684254785,0.567922191996891,1.51528584198987,0.374795418962733,0.707812621491549,NA
"gene1919",4.70575482972584,0.56770973883233,2.3058557061292,0.246203497176037,0.80552470851572,NA
