"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene7625",23.356849493857,0.580154135179528,1.11683972497236,0.519460511841918,0.603439642990739,0.909796705173444
"gene2750",46.7277985952336,0.580109392455102,0.761951377817339,0.761346995810763,0.44644983734862,0.858704718637429
"gene1664",1.10422190312947,0.580109001527183,3.66365700934693,0.158341515061911,0.874187696462081,NA
"gene9624",0.39886088953841,0.579650367780609,5.43769999571562,0.106598445710009,0.915107551703724,NA
"gene3651",11.1370590395533,0.579588132805551,1.14365440492572,0.506786080051164,0.612304924350001,0.912836530418077
"gene2961",13.4649868652689,0.579454752998828,1.1009793428282,0.526308469612449,0.598673899271799,0.906657035699971
"gene9521",2.42035331008937,0.578459122126089,2.50349228534824,0.231060876644813,0.817267508631215,NA
"gene3987",6.19806643677027,-0.578318282803429,1.5293085878068,-0.378156696048377,0.705314192529504,NA
"gene2409",74.4453227739945,0.578080000961836,0.668608625681035,0.864601470513504,0.387257565137819,0.836495127973076
"gene10442",2.59352343737783,0.577244542428649,2.39214683752857,0.241308156076667,0.809316290012157,NA
"gene6745",20.4788022359976,-0.577202072941312,0.939961990591666,-0.6140695886841,0.539169343308932,0.898023912808978
"gene3705",11.2430075542008,-0.577168596244311,1.28536500033011,-0.449030894801152,0.65340936996329,0.925485744787314
"gene1904",43.4215984164654,-0.576043418583211,0.820714081426822,-0.701880754356928,0.48275353206873,0.881918625058607
"gene2156",80.2383598352793,-0.575909895414964,0.635551787348538,-0.906157305949223,0.364852597121611,0.822838733000818
"gene12622",2.93777265329429,0.575822200087312,2.37297563572804,0.242658285832188,0.808270124758689,NA
"gene9171",42.5828214009685,0.575649930092004,0.835475143363011,0.689009044332377,0.490817576011477,0.881918625058607
"gene5709",175.733894606304,-0.575639840042244,0.629706039684246,-0.914140573164723,0.360642985472088,0.822125426402263
"gene2224",1.9641366990475,0.575343995317656,2.49291634197699,0.230791537457443,0.817476755907524,NA
"gene10408",20.1277045976674,0.5749757029852,1.06671838486777,0.53901358703635,0.589877479422882,0.906657035699971
"gene1205",168.479901332465,0.574511589501867,0.342538589073691,1.67721713064647,0.0935000303865045,0.559711796073543
"gene5711",29.7002638417003,-0.574409841876913,0.803739584642311,-0.714671583747544,0.474812000538001,0.877801100751834
"gene11085",2.37337429629439,-0.574385552574869,2.3773878815885,-0.241603634401923,0.809087305663664,NA
"gene11814",13.9056558808633,-0.574294447492064,0.967899826357511,-0.593340789876263,0.552953105842241,0.899424122664129
"gene10107",1.20329584708077,-0.573757741698864,3.7989292680862,-0.151031435757136,0.879950918176441,NA
"gene5633",13.3903913831882,-0.573681040686101,1.24154943967891,-0.462068623569647,0.644032109956694,0.921643311147643
"gene11803",5.07285315799083,-0.573629357327142,1.9161125737634,-0.299371427953468,0.764656660238952,NA
"gene3137",5.61249609604615,0.572814984700398,1.91577545813485,0.298999020092928,0.764940793226885,NA
"gene122",20.4380669305268,0.572171238899108,1.1977773242288,0.477694165121641,0.632867897876882,0.918201945345228
"gene1366",45.4919616044835,-0.572127579600305,0.708870594503066,-0.80709735181127,0.41961039771357,0.843742892620123
