"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene5232",10.8138816278951,0.603638897871984,1.07417587611445,0.561955366243647,0.574146429660976,0.887843224759317
"gene9988",1.53863112128824,0.602941252143663,2.40798253866911,0.250392701135162,0.802283673532098,NA
"gene6908",5.97644509791513,-0.602902539928727,1.33746023831172,-0.450781655153931,0.652146924229338,0.918657872419605
"gene11375",7.5195255098846,-0.602819044499542,1.34957111750792,-0.446674529914876,0.655110074443846,0.919804631586548
"gene6650",11.1759148065587,0.602493199018435,0.873597530422428,0.68966907304225,0.490402318929618,0.850056827121793
"MT-nbis-gene-4",44.2914021396896,-0.602090659092246,0.718783968952155,-0.837651763394188,0.402226311896867,0.813241224672514
"gene9557",2.43239679175652,0.602063009431248,2.17377061990891,0.276967129796095,0.781805345773074,NA
"gene14325",3.47362905642123,-0.602022801997632,1.90808445291126,-0.315511612224026,0.752373235705959,0.950534291021684
"gene1251",10.5599062676824,0.601002862423963,0.963835306662912,0.623553482912776,0.532920867947091,0.870096353239594
"gene3569",18.9170002801863,0.600944896042494,0.96465085589654,0.622966218678135,0.533306721183458,0.870096353239594
"gene8439",1.35411782174302,-0.600920696424736,3.44668163699446,-0.174347607268058,0.8615922869376,NA
"gene11521",0.325979318708143,-0.600854266730097,5.08905932942727,-0.118067844730299,0.906013901395671,NA
"gene13681",0.538174859831399,-0.600854266284531,5.08905932937915,-0.118067844643862,0.906013901464159,NA
"gene4034",0.203056877169219,-0.600852815562135,5.08905935696996,-0.118067558936841,0.906014127842016,NA
"gene10018",0.0644242492550792,-0.60085262886019,5.0890593692081,-0.118067521965987,0.906014157135601,NA
"gene10803",0.0644242492550792,-0.60085262886019,5.0890593692081,-0.118067521965987,0.906014157135601,NA
"gene14656",0.0644242492550792,-0.60085262886019,5.0890593692081,-0.118067521965987,0.906014157135601,NA
"gene4920",0.0644242492550792,-0.60085262886019,5.0890593692081,-0.118067521965987,0.906014157135601,NA
"gene5957",0.0644242492550792,-0.60085262886019,5.0890593692081,-0.118067521965987,0.906014157135601,NA
"gene9385",0.0644242492550792,-0.60085262886019,5.0890593692081,-0.118067521965987,0.906014157135601,NA
"gene12231",0.168209320638495,-0.600852628579468,5.08905936917778,-0.118067521911529,0.906014157178751,NA
"gene7398",0.224979127573378,-0.600852628507663,5.08905936917003,-0.118067521897599,0.906014157189788,NA
"gene6133",0.237399368227438,-0.600852628496501,5.08905936916883,-0.118067521895433,0.906014157191504,NA
"gene11563",0.225133706066075,-0.600837921966857,5.08905778080472,-0.118064668912415,0.906016417732054,NA
"gene8891",0.272281168724435,-0.60083381200319,5.08905730537724,-0.118063872334142,0.906017048895248,NA
"gene9694",0.234695375212598,-0.600831923730313,5.08905713301548,-0.118063505287137,0.906017339722382,NA
"gene4531",4.49355605466277,0.600786275131486,1.59780963654217,0.376006165810623,0.706912312169659,0.931159200886182
"gene2156",80.2383598352793,0.600582058023482,0.56592627253733,1.06123727977988,0.288582081274341,0.733411410885618
"gene8251",2.63817836004824,-0.600567146760175,1.9013347613434,-0.315866074176144,0.752104163455746,NA
"gene12987",1.92044257660171,0.600433759339384,2.79297034219472,0.214980356313974,0.829782633888632,NA
"gene7851",6.73762500053663,-0.600280334074202,1.23829626922101,-0.484763096679463,0.627844402935263,0.909975985128962
"gene13209",23.1928384070669,-0.59983256383665,0.763519170960564,-0.785615589824701,0.432092728342241,0.829308016728606
"gene3703",31.158490454236,0.599294746548076,0.960735100621941,0.623787708141522,0.532767013145854,0.870096353239594
"gene8536",1.29118078718792,-0.598977546609279,4.63097408243897,-0.129341589036451,0.897087364503547,NA
"gene509",72.7957969315395,0.59878343915213,0.52686447744006,1.13650372114953,0.255745809087034,0.702412018968452
"gene4880",14.3306088242937,0.598475814338992,1.18114817722767,0.506689868280291,0.612372440624221,0.90378903871729
"gene8607",54.6498006447418,0.598447101158479,0.708021117576853,0.845239056155016,0.397977380135865,0.813241224672514
"gene581",1.91181879086219,0.598220399528786,2.29029338676688,0.261198151723816,0.793939703370698,NA
"gene1264",8.81531894637483,-0.598204538255307,1.33578206241802,-0.447830941203421,0.654275211251486,0.919404546961377
"gene297",143.539655398574,0.598039190243739,0.356612387144132,1.67700060851231,0.0935423628541896,0.483820317844026
"gene13858",1.35997791674564,0.597973422028482,3.01772597744115,0.198153651623309,0.842924849033521,NA
"gene13696",12.3491945450302,-0.59712675879592,1.05301558904859,-0.56706355063122,0.570671005690102,0.887660611787216
"gene4840",7.97702848200018,0.597084843247791,1.24691115264567,0.478851153092109,0.632044523025817,0.912385089802031
"gene4171",4.27497905465975,-0.596886522828512,2.06605801012751,-0.288901144064041,0.772657028205688,0.956232890810702
"gene8052",7.41105873567618,-0.596545814700567,1.25857423638378,-0.473985401460785,0.635510317523871,0.913242101275337
"gene2217",34.9783885705601,-0.596384924018515,0.679986365489734,-0.877054238564022,0.380457178688413,0.803782747687346
"gene495",2.61008868173127,-0.59637222425259,2.10862190263763,-0.282825585519433,0.777310540329063,NA
"gene7313",8.38058011000355,0.596275636478006,1.28712763167021,0.463260691330404,0.643177518094785,0.915435296531675
"gene6621",0.969335653800258,0.596224920469982,3.9718179862209,0.150113857819874,0.880674786913581,NA
"gene5452",2.05549585003618,0.596199999082658,2.35835545730119,0.25280328172621,0.800420231609751,NA
"gene5766",43.6910053346883,0.596152061749742,0.776163718633944,0.768075146309306,0.442442541569659,0.832818711564769
"gene14046",8.34685698921579,-0.595916667839034,1.19559363382097,-0.498427434691634,0.618182803869763,0.906117128162949
"gene1811",9.8524686403284,0.595909513904474,1.54803383386036,0.384946052773566,0.700277384876626,0.931159200886182
"gene7128",16.7717779176829,-0.595733314367862,0.969126190615146,-0.614711809604201,0.538745059315069,0.872458673808454
"gene3232",9.36004957012403,0.59507636249339,1.17564628033149,0.506169561754237,0.612737620930687,0.90378903871729
"gene14054",6.79631321670252,-0.594406213708439,1.69738813328722,-0.350188741191027,0.726197055708049,0.940015880811147
"gene7607",35.3415601731585,-0.593876851508627,0.739793595835548,-0.80276019534595,0.422113352997202,0.826069602598781
"gene480",5.85620421121314,-0.593704497542148,1.33094831470324,-0.446076298368149,0.655542132950494,0.920099166963949
"gene5194",1.95573324654876,-0.59307547708647,2.16745360822365,-0.273627760629455,0.784370698009007,NA
"gene5496",3.03617790304681,0.592289476548035,2.16292670115206,0.273837054317448,0.78420984637672,NA
"gene12076",4.99168162944207,-0.592045532252252,1.82766375137287,-0.323935697585253,0.745986717150836,0.947894057220854
"gene8977",0.914904402098768,0.591832480861186,3.82781593254712,0.154613620740997,0.877125931332636,NA
"gene3609",1.29250288233552,0.59138376307303,3.22419052368678,0.183420848962982,0.854467818257307,NA
"gene5744",38.1801698408492,-0.591319327594955,0.683021399395611,-0.865740558228774,0.386632452931983,0.805249099050553
"gene3636",36.2167894970045,0.591170848719275,0.649011524230552,0.910878815934971,0.362359228609579,0.789640725233592
"gene700",5.02858362384205,-0.591083328967134,1.56667002224041,-0.377286423162586,0.705960760711753,0.931159200886182
"gene2296",15.2462039494559,-0.590841554851721,0.862864615121296,-0.684744216528875,0.493505341836337,0.851420063941294
"gene7086",16.4802473699716,0.590797569180644,0.853977576300388,0.691818597556278,0.489051255936252,0.849253755979949
"gene13496",50.1088858393494,-0.59041536990159,0.668397669919765,-0.883329485532862,0.377058277285672,0.803269506711884
"gene5475",13.4490748921756,-0.590324451319826,0.973494644993399,-0.606397225044653,0.544251010715047,0.8748898876471
"gene8189",26.5727037803989,0.590291833128386,0.711052388160938,0.830166444775065,0.406444684117652,0.814987274880032
"gene13881",0.724576653542304,0.590199439904608,3.4233664967058,0.172403229532257,0.863120533395866,NA
"gene11766",26.8724238647367,-0.58963089949268,0.68803972655663,-0.856972172876633,0.391460263688874,0.80815980476691
"gene11172",15.3755838549205,0.589079924824423,0.820559246833147,0.717900538075597,0.472818616088222,0.842900524897296
"gene5934",1.03454630859412,-0.588437995585412,3.46857216814862,-0.169648479852589,0.865286593716442,NA
"gene7532",1.44957440369023,-0.588418498628058,2.99759780505979,-0.196296680506917,0.844377959422053,NA
"gene1378",10.5866306687775,-0.588393744549202,1.09829138586116,-0.535735554447465,0.592141327459035,0.895060902328845
"gene12834",10.0631490904231,-0.587965477060506,1.68690525267494,-0.348546829247324,0.727429551245491,0.940207705384172
"gene2058",2.10357547439962,0.58738317947654,3.12081084721045,0.188214924977454,0.850708173132357,NA
"gene8170",5.83331654930467,-0.587348405909749,1.72551345631608,-0.340390510291192,0.733562464184362,0.943352419005406
"gene4777",0.454514166323774,-0.587334163139482,4.97515519503696,-0.118053435544159,0.906025318417899,NA
"gene963",17.8313847102263,-0.58701033474961,1.11578108012293,-0.526098125525607,0.598820030989268,0.899632699405225
"gene3110",4.51034558097989,0.586643844461617,1.34468657323398,0.436268091121588,0.66264223016239,0.920690849041067
"gene573",8.38580328071148,-0.586268556648573,1.42660783481375,-0.410952850770734,0.681107107787254,0.925202051786415
"gene13845",8.20548538384582,0.586156896239728,1.45925368336577,0.401682656635654,0.687917589957955,0.929041478312925
"gene3026",9.87303437861171,0.585763479905522,1.26381753585999,0.463487381117029,0.643015057837538,0.915435296531675
"gene882",56.4265590928357,0.585701403723619,0.436702290709115,1.34119150777194,0.179858282875,0.616103193189013
"gene5616",19.8776540370066,0.585682346881477,0.845191889006591,0.692957841289589,0.488336009016477,0.849253755979949
"gene628",9.3490742410144,0.58554691184613,1.13508703368565,0.515860805796403,0.605951630211672,0.901914115359505
"gene3825",17.2443690501896,-0.585304902151989,0.889339302775884,-0.658134527873764,0.510451690871824,0.858870336484573
"gene10160",8.37594313125869,-0.585084931277269,1.32113180218995,-0.442866434906354,0.657862346679383,0.920690849041067
"gene8614",2.41213191518285,-0.584912132391554,1.725769001913,-0.338928403362897,0.734663666714909,NA
"gene5355",28.1101912137955,-0.584464410958149,0.822721559573312,-0.710403664711632,0.477453851263625,0.844315280289826
"gene5307",16.3310816778019,-0.584384412658236,0.925999483626663,-0.631085030813953,0.52798492822718,0.86852264258937
"gene3930",15.0527498241535,0.58404711815496,1.39735315579169,0.417966722109028,0.675971448118101,0.925040849320121
"gene382",3.88817591704153,0.583939469284913,2.1382270510698,0.273095164983885,0.784780063299936,0.959947147245476
"gene11245",5.80930163364223,-0.583456175216285,1.21192867866118,-0.481427814597829,0.630212472137197,0.910872450604923
"gene1099",12.2560344081167,0.582754912210171,1.35155455491791,0.431173799155719,0.666342003400856,0.921964582291701
"gene1159",12.6142842725304,0.582621509354026,1.02208808355433,0.570030625274439,0.568656926723627,0.886978217892562
"gene8744",1.27778071659849,-0.581677862647667,3.56323187195322,-0.163244459959552,0.870325961697771,NA
"gene3563",6.51849780669427,0.581570881666133,1.57006825342605,0.370411210084075,0.711076122463283,0.933317510945807
"gene12059",2.08468232587818,-0.581265015275265,2.39729215890456,-0.242467324275099,0.808418072990088,NA
"gene7979",0.240482221503087,0.581174246291795,5.01308247523693,0.115931515023464,0.907706818712277,NA
