"","22_mock_A_S4HSCounts.txt","22_mock_B_S5HSCounts.txt","22_mock_C_S6HSCounts.txt","22_WNV_B_S2HSCounts.txt","22_WNV_C_S3HSCounts.txt","26_mock_A_S10HSCounts.txt","26_mock_B_S11HSCounts.txt","26_mock_C_S12HSCounts.txt","26_WNV_A_S7HSCounts.txt","26_WNV_B_S8HSCounts.txt","26_WNV_C_S9HSCounts.txt","30_mock_A_S16HSCounts.txt","30_mock_B_S17HSCounts.txt","30_mock_C_S18HSCounts.txt","30_WNV_A_S13HSCounts.txt","30_WNV_B_S14HSCounts.txt","30_WNV_C_S15HSCounts.txt"
"gene14103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14104",0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
"gene14105",0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
"gene14106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14108",2,10,0,0,5,2,0,0,2,0,0,0,0,7,13,7,0
"gene14109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene1411",4,18,0,12,0,21,0,7,8,0,2,2,6,14,21,5,11
"gene14110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14111",1,11,0,0,6,2,0,0,2,0,0,14,0,7,6,0,11
"gene14112",0,2,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0
"gene14113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14115",0,6,0,5,0,3,0,0,0,0,0,0,0,0,8,0,0
"gene14116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14117",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"gene14118",0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
"gene14119",3,20,0,8,8,3,9,2,0,0,0,4,16,32,7,1,5
"gene1412",0,0,0,5,1,0,0,0,4,0,0,0,0,0,0,0,0
"gene14120",0,12,0,1,3,0,6,0,0,0,0,0,0,3,11,0,4
"gene14121",3,0,0,3,0,1,0,2,5,0,1,11,24,40,20,12,11
"gene14122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14123",90,244,52,28,46,74,38,16,60,0,42,4,79,77,8,50,11
"gene14124",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14125",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14126",7,13,0,17,30,20,8,21,16,15,10,8,104,172,89,33,167
"gene14127",9,10,0,25,4,5,0,0,0,0,8,4,12,5,10,0,17
"gene14128",0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
"gene14129",9,0,0,8,0,0,0,0,0,0,0,0,0,0,10,0,0
"gene1413",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14131",0,0,0,5,0,0,0,0,0,0,2,0,2,3,0,6,0
"gene14132",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14134",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14136",24,64,20,28,23,34,24,0,13,0,15,126,181,307,124,76,98
"gene14137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14139",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene1414",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"gene14140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14142",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14143",44,19,6,101,67,10,18,8,20,1,17,192,76,365,177,49,108
"gene14144",0,23,0,0,1,1,0,0,0,0,0,0,7,0,0,4,0
"gene14145",3,0,0,7,3,0,0,0,0,0,0,0,0,0,0,3,0
"gene14146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14147",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"gene14148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14149",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene1415",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14150",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14151",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14153",0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"gene14154",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14156",0,0,0,0,0,3,0,0,5,0,0,0,0,2,0,0,0
"gene14157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14158",15,71,4,53,12,47,20,0,11,0,7,39,72,118,43,43,75
"gene14159",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene1416",0,4,0,0,0,1,8,0,2,0,5,0,0,0,3,0,0
"gene14160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14162",16,10,6,21,7,5,14,7,6,0,0,9,16,49,48,10,12
"gene14163",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14164",3,7,0,12,0,0,10,0,0,0,0,3,0,0,5,0,0
"gene14165",72,85,16,101,60,71,38,6,15,0,7,44,72,194,145,44,65
"gene14166",22,33,18,35,21,21,39,0,14,10,3,74,31,70,106,39,75
"gene14167",12,13,0,10,4,8,12,0,7,0,3,0,8,41,0,11,7
"gene14168",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14169",0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3
"gene1417",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14170",3,1,0,4,3,0,0,0,3,0,0,1,0,5,0,1,0
"gene14171",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14172",0,27,0,0,3,24,18,8,3,0,1,7,0,12,14,2,3
"gene14173",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14174",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14175",32,19,0,18,41,67,17,0,14,7,1,50,10,81,47,19,58
"gene14176",0,0,0,0,0,1,3,0,0,0,0,0,5,0,6,0,0
"gene14177",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14178",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14179",0,3,0,12,10,21,0,0,6,6,0,9,12,9,0,3,4
"gene1418",4,1,13,4,7,13,0,13,2,0,0,4,6,2,2,8,1
"gene14180",180,163,11,209,189,152,104,9,36,8,42,31,46,125,152,62,62
"gene14181",0,0,0,0,4,2,0,0,0,0,0,0,0,0,3,0,0
"gene14182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14183",14,11,0,26,16,16,11,0,6,0,4,19,34,67,17,12,20
"gene14184",20,39,2,36,33,42,28,9,13,0,5,18,48,87,65,34,34
"gene14185",2,0,10,0,0,0,11,0,1,0,0,0,6,3,0,0,5
"gene14186",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14187",2,0,0,0,0,4,0,0,1,0,0,0,9,3,13,0,0
"gene14188",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"gene14189",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene1419",4,0,0,9,3,6,1,0,0,0,0,8,12,19,2,6,9
"gene14190",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14191",6,2,0,15,2,9,0,0,2,0,0,0,0,14,4,2,4
"gene14192",0,10,0,5,7,0,0,0,3,0,0,0,2,8,4,1,0
"gene14193",0,0,0,0,17,6,0,0,0,0,0,0,0,3,0,0,3
"gene14194",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14195",0,0,2,0,0,5,0,0,0,0,0,0,0,0,13,0,0
"gene14196",15,16,0,5,21,15,0,0,5,0,0,2,21,44,38,8,6
"gene14197",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"gene14198",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14199",2,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0
"gene142",0,6,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0
"gene1420",20,18,0,54,33,29,42,0,5,0,10,11,23,40,57,6,34
"gene14200",1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"gene14201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14202",0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
"gene14203",0,4,0,0,0,2,1,0,0,0,0,0,0,0,3,4,0
"gene14204",27,17,0,85,84,58,31,10,14,23,15,75,96,198,119,64,136
"gene14205",35,56,9,63,27,116,63,10,22,1,9,89,47,144,87,34,36
"gene14206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14207",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"gene14208",6,8,0,5,9,1,4,0,0,0,1,0,0,7,1,6,6
"gene14209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene1421",6,8,0,28,17,14,0,0,5,0,0,0,7,4,3,13,5
"gene14210",28,10,0,21,13,10,0,0,0,6,1,3,17,16,1,7,3
"gene14211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14212",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"gene14213",3,8,0,23,2,15,10,0,2,0,2,18,12,3,26,15,5
"gene14214",0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0
"gene14215",11,4,11,9,2,37,0,0,5,0,0,16,5,32,13,9,12
"gene14216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14217",24,15,0,5,17,19,22,0,5,0,0,14,41,58,37,4,9
"gene14218",1,0,0,2,1,0,4,0,1,0,0,0,0,4,0,8,0
"gene14219",26,14,0,55,33,18,0,0,13,0,9,3,19,23,36,1,4
"gene1422",39,42,4,64,29,62,12,5,9,0,6,20,40,59,50,11,24
"gene14220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14221",4,0,0,1,0,0,8,0,0,0,0,0,0,1,0,0,0
"gene14222",10,10,0,10,11,24,8,0,0,0,4,6,0,15,6,1,6
"gene14223",4,0,0,1,0,5,0,0,0,0,0,0,0,2,0,0,3
"gene14224",20,17,23,6,10,10,2,0,3,0,9,2,14,14,20,11,19
"gene14225",13,6,5,30,10,8,0,5,6,9,4,22,23,29,23,26,28
"gene14226",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14227",3,0,0,7,6,6,0,0,2,0,6,0,9,5,4,0,0
"gene14228",169,144,16,306,274,274,153,30,77,6,73,90,252,556,412,120,272
"gene14229",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene1423",23,30,0,35,48,43,11,0,6,0,5,14,34,58,15,1,12
"gene14230",0,0,0,4,1,1,3,0,0,0,0,0,0,0,0,0,0
"gene14231",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"gene14232",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"gene14233",9,15,0,3,3,20,18,0,6,0,2,12,11,35,19,9,9
"gene14234",6,14,0,22,8,10,7,0,2,0,0,0,0,16,46,9,16
"gene14235",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14236",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14237",1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"gene14238",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14239",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene1424",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14240",1,0,0,2,5,0,0,0,0,0,0,0,0,2,0,11,0
"gene14241",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14242",0,0,3,8,2,0,0,0,1,0,2,0,12,9,3,0,5
"gene14243",0,0,0,0,1,0,0,2,0,0,0,0,6,6,2,1,6
"gene14244",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14245",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14246",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14247",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14248",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14249",7,0,0,8,10,0,6,0,1,0,0,7,0,7,10,0,2
"gene1425",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14250",0,0,0,0,0,0,10,0,0,0,0,0,7,0,0,0,0
"gene14251",17,11,0,19,75,25,9,13,8,0,1,49,44,51,52,23,27
"gene14252",0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"gene14253",0,6,8,1,0,0,1,0,0,15,0,1,1,1,1,7,13
"gene14254",3,0,0,1,0,9,6,0,4,1,0,0,0,15,14,2,14
"gene14255",0,10,0,4,3,8,0,0,2,0,0,0,0,0,0,0,0
"gene14256",2,0,0,0,18,0,6,0,7,0,0,0,5,26,9,1,34
"gene14257",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"gene14258",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14259",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene1426",0,7,0,0,0,0,0,0,1,0,0,9,0,13,9,0,0
"gene14260",1,15,0,0,3,11,9,0,19,8,0,0,0,4,0,9,0
"gene14261",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14262",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14263",0,5,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0
"gene14264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14265",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14266",7,30,0,6,0,19,2,0,4,0,2,6,12,35,6,5,4
"gene14267",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14268",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14269",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene1427",6,13,0,8,21,24,22,0,7,0,9,9,45,30,6,0,12
"gene14270",87,84,19,15,23,44,1,15,28,0,0,63,27,91,48,6,33
"gene14271",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14272",0,1,0,0,0,0,0,0,1,7,0,0,0,4,0,0,1
"gene14273",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,12,0
"gene14274",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14276",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14277",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14278",3,2,0,7,0,3,0,0,6,11,5,0,2,20,16,0,7
"gene14279",4,7,2,3,3,7,19,0,4,0,0,0,0,22,16,0,7
"gene1428",0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"gene14280",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"gene14281",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14282",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14283",30,6,0,34,38,49,31,0,7,3,5,0,54,65,30,8,15
"gene14284",8,8,0,7,4,12,0,0,5,0,0,27,6,65,25,9,2
"gene14285",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"gene14286",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14287",1,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0
"gene14288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14289",2,0,0,5,13,4,0,0,0,0,0,0,4,7,10,1,1
"gene1429",0,1,0,0,0,0,1,0,1,0,0,0,0,5,0,0,12
"gene14290",5,0,0,5,0,13,0,0,1,6,0,0,0,16,6,1,3
"gene14291",20,8,0,90,85,4,8,9,3,8,0,25,21,62,30,5,17
"gene14292",0,3,0,17,17,0,0,0,2,0,0,8,12,29,5,0,10
"gene14293",0,0,0,7,6,4,3,0,0,0,0,0,0,0,2,0,13
"gene14294",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14295",0,0,0,1,0,3,0,0,1,0,0,3,4,5,0,0,0
"gene14296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14297",1,14,8,0,17,7,0,0,7,0,7,15,6,19,8,1,2
"gene14298",13,10,0,1,2,21,21,0,9,0,6,0,9,25,13,12,0
"gene14299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene143",14,4,0,18,8,4,11,0,7,0,2,3,10,21,41,0,4
"gene1430",6,0,0,2,21,4,11,0,5,17,1,1,2,6,7,0,14
"gene14300",4,7,10,11,11,1,0,0,2,0,5,8,5,10,26,4,22
"gene14301",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"gene14302",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14303",0,0,0,5,0,10,0,0,4,0,3,0,0,9,0,0,0
"gene14304",0,22,0,3,7,53,0,0,7,0,4,0,0,0,0,3,6
"gene14305",3,11,8,1,4,82,6,0,4,0,3,0,7,5,10,0,1
"gene14306",1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"gene14307",5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"gene14308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14309",0,0,0,3,0,0,0,0,0,0,0,0,0,12,4,0,0
"gene1431",0,64,0,4,0,84,35,9,19,1,3,47,21,60,4,0,41
"gene14310",4,1,0,0,4,8,0,0,0,0,5,5,0,9,4,0,1
"gene14311",12,0,0,7,2,0,0,9,2,0,0,0,0,0,0,2,0
"gene14312",1,0,0,0,0,12,8,0,1,0,0,0,0,0,3,1,4
"gene14313",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14314",3,0,0,12,5,6,0,0,0,0,0,0,0,4,7,0,5
"gene14315",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14316",5,9,0,2,2,8,6,5,1,0,0,12,2,22,3,5,2
"gene14317",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14318",1,12,0,9,1,0,18,0,2,0,10,2,26,39,73,19,8
"gene14319",4,0,0,0,0,5,0,0,2,0,0,0,0,0,0,1,1
"gene1432",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14320",0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0
"gene14321",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14322",0,0,0,0,0,2,9,0,1,0,0,0,6,0,10,0,0
"gene14323",7,9,0,0,0,0,0,0,0,0,4,0,0,0,4,0,5
"gene14324",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"gene14325",7,7,0,5,5,3,0,0,7,0,7,3,0,6,15,7,0
"gene14326",0,0,0,3,0,5,10,0,3,0,7,7,18,34,19,9,12
"gene14327",0,0,0,3,0,26,0,0,5,0,0,5,0,13,0,8,0
"gene14328",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14329",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene1433",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14330",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14331",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14332",2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14333",2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"gene14334",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14335",19,10,0,27,19,9,21,2,8,0,0,26,35,42,60,2,29
"gene14336",0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14337",0,0,0,1,2,3,0,0,0,0,0,3,9,2,4,0,0
"gene14338",29,28,1,23,6,14,24,4,10,0,4,49,28,7,34,14,22
"gene14339",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene1434",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"gene14340",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14341",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
"gene14342",2,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0
"gene14343",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"gene14344",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14345",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14346",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14347",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"gene14348",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14349",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene1435",15,2,0,16,7,9,44,0,3,9,5,8,33,48,19,18,45
"gene14350",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14351",4,6,0,1,0,0,0,0,2,0,0,0,29,0,0,4,0
"gene14352",20,7,0,15,25,22,10,0,10,0,6,0,6,47,34,8,14
"gene14353",5,3,0,7,19,17,0,4,4,0,0,0,9,15,14,2,3
"gene14354",0,3,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0
"gene14355",48,50,9,60,51,122,37,2,22,0,36,42,118,181,61,36,71
"gene14356",24,16,0,48,27,52,8,7,15,7,0,0,43,49,57,11,25
"gene14357",12,30,0,7,10,45,17,5,21,19,4,32,10,28,65,9,1
"gene14358",422,809,138,614,630,971,475,48,406,40,107,1377,611,2701,1432,384,725
"gene14359",23,59,8,24,32,142,52,0,61,28,8,27,74,137,82,22,47
"gene1436",145,241,32,228,329,44,125,23,58,17,21,1234,362,2101,585,191,708
"gene14360",8,37,4,17,14,19,0,13,7,0,2,8,0,2,25,0,16
"gene14361",10,19,0,4,1,39,36,0,9,5,1,11,27,12,29,7,7
"gene14362",7,6,0,20,4,19,6,0,5,5,0,0,25,31,12,2,17
"gene14363",0,0,0,0,2,0,0,0,1,0,0,0,0,0,5,3,0
"gene14364",13,17,1,13,10,13,4,0,3,0,0,4,8,2,18,0,2
"gene14365",105,88,17,87,121,54,28,0,25,16,19,578,108,1006,334,71,288
"gene14366",8,0,0,10,7,5,13,0,1,0,0,7,0,22,8,6,11
"gene14367",0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"gene14368",11,36,0,34,31,18,10,0,11,13,3,18,43,52,48,24,9
"gene14369",3,0,0,10,16,12,9,6,2,0,9,0,15,18,5,10,7
"gene1437",8,13,15,44,29,5,22,0,5,2,12,8,7,18,12,3,3
"gene14370",0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0
"gene14371",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"gene14372",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
"gene14373",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14374",27,34,0,31,17,63,25,0,31,0,15,41,45,101,60,26,29
"gene14375",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"gene14376",26,10,0,13,35,61,27,0,18,0,2,6,8,14,16,0,10
"gene14377",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14378",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14379",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene1438",121,450,35,272,290,298,237,47,161,48,50,566,267,1545,794,185,469
"gene14380",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14381",7,7,0,4,6,0,0,0,5,0,0,0,9,8,5,0,7
"gene14382",2,4,0,7,0,12,8,0,4,0,3,5,0,18,11,5,5
"gene14383",0,7,0,0,2,3,0,0,4,0,0,8,1,5,12,2,1
"gene14384",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14385",31,67,0,58,72,35,44,1,21,12,9,284,125,469,215,54,102
"gene14386",10,0,0,19,9,110,32,0,16,20,20,7,17,38,78,10,15
"gene14387",2,10,0,3,5,9,0,0,11,1,0,2,6,19,5,10,0
"gene14388",0,9,0,1,0,2,0,0,0,0,0,9,0,12,0,0,0
"gene14389",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene1439",14,10,0,15,15,12,10,0,3,0,14,7,20,46,14,26,21
"gene14390",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14391",0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"gene14392",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14393",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14394",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"gene14395",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"gene14396",0,2,0,15,0,0,0,0,1,0,0,0,0,1,0,0,4
"gene14397",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14398",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14399",0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"gene144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene1440",0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"gene14400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14401",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14402",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14403",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"gene14404",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14405",2,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0
"gene14406",1,0,0,0,1,0,0,0,0,0,0,4,0,0,11,0,0
"gene14407",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14408",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene14409",2,8,3,5,0,2,5,0,1,0,1,18,0,13,10,4,16
"gene1441",0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0
